/workspace/modded-nanogpt/exp/b_untie.py:27: SyntaxWarning: invalid escape sequence '\s'
step:324/5100 train_loss:4.9431 train_time:44845ms step_avg:142.82ms
step:325/5100 train_loss:4.8854 train_time:44991ms step_avg:142.83ms
step:326/5100 train_loss:4.9802 train_time:45132ms step_avg:142.82ms
step:327/5100 train_loss:4.9881 train_time:45275ms step_avg:142.82ms
step:328/5100 train_loss:4.9661 train_time:45419ms step_avg:142.83ms
step:329/5100 train_loss:5.3784 train_time:45561ms step_avg:142.82ms
step:330/5100 train_loss:4.9933 train_time:45702ms step_avg:142.82ms
step:331/5100 train_loss:4.9168 train_time:45846ms step_avg:142.82ms
step:332/5100 train_loss:4.9180 train_time:45986ms step_avg:142.81ms
step:333/5100 train_loss:4.9547 train_time:46129ms step_avg:142.81ms
step:334/5100 train_loss:4.8741 train_time:46271ms step_avg:142.81ms
step:335/5100 train_loss:4.8381 train_time:46421ms step_avg:142.83ms
step:336/5100 train_loss:5.0362 train_time:46561ms step_avg:142.83ms
step:337/5100 train_loss:4.9027 train_time:46703ms step_avg:142.82ms
step:338/5100 train_loss:4.8578 train_time:46846ms step_avg:142.82ms
step:339/5100 train_loss:4.8918 train_time:46988ms step_avg:142.82ms
step:340/5100 train_loss:4.8540 train_time:47131ms step_avg:142.82ms
step:341/5100 train_loss:4.9144 train_time:47273ms step_avg:142.82ms
step:342/5100 train_loss:4.9129 train_time:47415ms step_avg:142.82ms
step:343/5100 train_loss:4.8655 train_time:47559ms step_avg:142.82ms
step:344/5100 train_loss:5.0162 train_time:47698ms step_avg:142.81ms
step:345/5100 train_loss:4.8913 train_time:47841ms step_avg:142.81ms
step:346/5100 train_loss:4.8842 train_time:47984ms step_avg:142.81ms
step:347/5100 train_loss:4.8419 train_time:48124ms step_avg:142.80ms
step:348/5100 train_loss:4.9183 train_time:48273ms step_avg:142.82ms
step:349/5100 train_loss:4.9534 train_time:48413ms step_avg:142.81ms
step:350/5100 train_loss:4.8761 train_time:48554ms step_avg:142.81ms
step:351/5100 train_loss:4.8940 train_time:48696ms step_avg:142.80ms
step:352/5100 train_loss:4.7451 train_time:48843ms step_avg:142.82ms
step:353/5100 train_loss:5.0460 train_time:48990ms step_avg:142.83ms
step:354/5100 train_loss:4.8493 train_time:49135ms step_avg:142.84ms
step:355/5100 train_loss:4.9127 train_time:49279ms step_avg:142.84ms
step:356/5100 train_loss:5.0097 train_time:49423ms step_avg:142.84ms
step:357/5100 train_loss:4.7662 train_time:49566ms step_avg:142.84ms
step:358/5100 train_loss:4.8319 train_time:49712ms step_avg:142.85ms
step:359/5100 train_loss:4.9071 train_time:49850ms step_avg:142.84ms
step:360/5100 train_loss:4.7244 train_time:49990ms step_avg:142.83ms
step:361/5100 train_loss:4.8313 train_time:50134ms step_avg:142.83ms
step:362/5100 train_loss:4.8430 train_time:50273ms step_avg:142.82ms
step:363/5100 train_loss:4.8206 train_time:50414ms step_avg:142.81ms
step:364/5100 train_loss:4.8650 train_time:50558ms step_avg:142.82ms
step:365/5100 train_loss:4.9166 train_time:50701ms step_avg:142.82ms
step:366/5100 train_loss:4.8570 train_time:50840ms step_avg:142.81ms
step:367/5100 train_loss:4.8241 train_time:50986ms step_avg:142.82ms
step:368/5100 train_loss:4.8180 train_time:51127ms step_avg:142.81ms
step:369/5100 train_loss:4.8618 train_time:51272ms step_avg:142.82ms
step:370/5100 train_loss:4.7733 train_time:51414ms step_avg:142.82ms
step:371/5100 train_loss:4.7905 train_time:51556ms step_avg:142.81ms
step:372/5100 train_loss:4.9039 train_time:51699ms step_avg:142.81ms
step:373/5100 train_loss:4.8047 train_time:51839ms step_avg:142.81ms
step:374/5100 train_loss:4.8189 train_time:51987ms step_avg:142.82ms
step:375/5100 train_loss:4.7743 train_time:52131ms step_avg:142.83ms
step:376/5100 train_loss:4.9312 train_time:52276ms step_avg:142.83ms
step:377/5100 train_loss:4.8722 train_time:52416ms step_avg:142.82ms
step:378/5100 train_loss:4.8051 train_time:52560ms step_avg:142.83ms
step:379/5100 train_loss:4.8658 train_time:52704ms step_avg:142.83ms
step:380/5100 train_loss:4.7286 train_time:52846ms step_avg:142.83ms
